SLAMBench Report run started:	2020-02-23 09:32:03

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00800.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.008

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
764	30.5200000000	0.0145990625	0.0088223396	0.0233542081	0.0076726072	0.3878040000	0.0743940000	0.0706650000	0.0000000000	0.2397760000	0.0024370000	0	0	3.7092852592	4.3386130333	4.8415956497
765	30.5600000000	0.0145796835	0.0088298655	0.0233542081	0.0076703543	0.6224190000	0.0759260000	0.0551190000	0.0370260000	0.2236240000	0.2302140000	0	0	3.7016012669	4.3426256180	4.8438868523
766	30.6000000000	0.0146601042	0.0088374768	0.0233542081	0.0076693823	0.3777290000	0.0799350000	0.0574140000	0.0000010000	0.2374210000	0.0024030000	0	0	3.6939163208	4.3462634087	4.8461780548
767	30.6400000000	0.0146385431	0.0088450401	0.0233542081	0.0076680442	0.4002320000	0.0752270000	0.0563330000	0.0389270000	0.2267510000	0.0023940000	0	0	3.6854155064	4.3502545357	4.8480157852
768	30.6800000000	0.0146830371	0.0088526416	0.0233542081	0.0076691872	0.3654090000	0.0768260000	0.0575410000	0.0000010000	0.2282370000	0.0022720000	0	0	3.6770997047	4.3539328575	4.8500938416
769	30.7200000000	0.0147055844	0.0088602528	0.0233542081	0.0076698286	0.6089400000	0.0746810000	0.0549040000	0.0371760000	0.2173400000	0.2242210000	0	0	3.6687300205	4.3581981659	4.8522114754
770	30.7600000000	0.0147097185	0.0088678495	0.0233542081	0.0076670260	0.3610960000	0.0746170000	0.0553700000	0.0000000000	0.2280670000	0.0024450000	0	0	3.6603441238	4.3624815941	4.8543086052
771	30.8000000000	0.0147190867	0.0088754386	0.0233542081	0.0076633396	0.3959840000	0.0791010000	0.0548990000	0.0392330000	0.2197110000	0.0025090000	0	0	3.6518852711	4.3662829399	4.8560147285
772	30.8400000000	0.0147777749	0.0088830841	0.0233542081	0.0076609774	0.3487640000	0.0753130000	0.0558460000	0.0000000000	0.2148500000	0.0022220000	0	0	3.6435832977	4.3688898087	4.8578028679
773	30.8800000000	0.0147787444	0.0088907111	0.0233542081	0.0076595874	0.5949000000	0.0745480000	0.0554190000	0.0381020000	0.2102690000	0.2160300000	0	0	3.6350646019	4.3719635010	4.8596377373
774	30.9200000000	0.0148175247	0.0088983685	0.0233542081	0.0076629595	0.3563760000	0.0762110000	0.0662620000	0.0000010000	0.2102160000	0.0031510000	0	0	3.6270024776	4.3744149208	4.8616695404
775	30.9600000000	0.0148603348	0.0089060614	0.0233542081	0.0076682462	0.3808730000	0.0743550000	0.0534290000	0.0379000000	0.2121890000	0.0024180000	0	0	3.6187083721	4.3759922981	4.8631410599
776	31.0000000000	0.0148685668	0.0089137450	0.0233542081	0.0076758947	0.3486800000	0.0799680000	0.0566260000	0.0000000000	0.2093090000	0.0022480000	0	0	3.6101384163	4.3779468536	4.8646674156
777	31.0400000000	0.0149065405	0.0089214577	0.0233542081	0.0076866724	0.5768340000	0.0754510000	0.0442190000	0.0367840000	0.2055900000	0.2142520000	0	0	3.6016676426	4.3811821938	4.8659553528
778	31.0800000000	0.0149304001	0.0089291813	0.0233542081	0.0076876948	0.3427490000	0.0746060000	0.0552510000	0.0000010000	0.2097580000	0.0025030000	0	0	3.5933382511	4.3845405579	4.8671169281
779	31.1200000000	0.0149473501	0.0089369068	0.0233542081	0.0076861918	0.3726840000	0.0756520000	0.0586670000	0.0368070000	0.1987660000	0.0022510000	0	0	3.5854721069	4.3867926598	4.8686470985
780	31.1600000000	0.0149563001	0.0089446240	0.0233542081	0.0076851964	0.3384560000	0.0754770000	0.0551200000	0.0000000000	0.2044540000	0.0028240000	0	0	3.5777640343	4.3894147873	4.8701806068
781	31.2000000000	0.0150080184	0.0089523876	0.0233542081	0.0076829889	0.5783770000	0.0747470000	0.0529550000	0.0367510000	0.2019890000	0.2113880000	0	0	3.5700652599	4.3918399811	4.8709392548
782	31.2400000000	0.0149963824	0.0089601165	0.0233542081	0.0076789375	0.3367420000	0.0773840000	0.0549240000	0.0000000000	0.2015520000	0.0023430000	0	0	3.5627675056	4.3931627274	4.8722138405
783	31.2800000000	0.0149945049	0.0089678233	0.0233542081	0.0076744009	0.3822810000	0.0774340000	0.0649750000	0.0365520000	0.1990620000	0.0034470000	0	0	3.5555694103	4.3948397636	4.8735775948
784	31.3200000000	0.0150330774	0.0089755596	0.0233542081	0.0076696599	0.3538990000	0.0872590000	0.0653020000	0.0000000000	0.1982790000	0.0025070000	0	0	3.5489370823	4.3961391449	4.8749957085
785	31.3600000000	0.0150274783	0.0089832690	0.0233542081	0.0076649308	0.5644080000	0.0770630000	0.0567190000	0.0369870000	0.1938350000	0.1992600000	0	0	3.5425317287	4.3967390060	4.8761239052
786	31.4000000000	0.0150454240	0.0089909817	0.0233542081	0.0076617437	0.3218430000	0.0748020000	0.0541940000	0.0000010000	0.1900460000	0.0022650000	0	0	3.5361185074	4.3976602554	4.8773665428
787	31.4400000000	0.0150353052	0.0089986619	0.0233542081	0.0076584153	0.3540520000	0.0740700000	0.0557390000	0.0362370000	0.1851870000	0.0022760000	0	0	3.5303404331	4.3996148109	4.8785400391
788	31.4800000000	0.0150625985	0.0090063572	0.0233542081	0.0076565577	0.3296780000	0.0765630000	0.0649000000	0.0000000000	0.1854540000	0.0022310000	0	0	3.5251228809	4.4005222321	4.8801527023
789	31.5200000000	0.0150870476	0.0090140641	0.0233542081	0.0076550750	0.5400710000	0.0749370000	0.0546590000	0.0360720000	0.1837330000	0.1901330000	0	0	3.5198261738	4.4005947113	4.8812360764
790	31.5600000000	0.0150764259	0.0090217379	0.0233542081	0.0076513689	0.3239190000	0.0743410000	0.0629920000	0.0000000000	0.1837300000	0.0022730000	0	0	3.5147137642	4.4007678032	4.8826966286
791	31.6000000000	0.0150669981	0.0090293805	0.0233542081	0.0076466830	0.3598690000	0.0739710000	0.0624570000	0.0360160000	0.1847300000	0.0021760000	0	0	3.5098674297	4.4010119438	4.8839039803
792	31.6400000000	0.0150685348	0.0090370057	0.0233542081	0.0076418914	0.3536760000	0.0739440000	0.0925020000	0.0000010000	0.1844540000	0.0022380000	0	0	3.5056054592	4.4006319046	4.8852968216
793	31.6800000000	0.0150712095	0.0090446150	0.0233542081	0.0076387331	0.5725890000	0.0736840000	0.0562770000	0.0367250000	0.1849610000	0.2203840000	0	0	3.5017504692	4.3998475075	4.8865089417
794	31.7200000000	0.0150710894	0.0090522050	0.0233542081	0.0076413741	0.3710140000	0.0864460000	0.0640390000	0.0000000000	0.2175180000	0.0024240000	0	0	3.4984471798	4.3987536430	4.8879179955
795	31.7600000000	0.0150675829	0.0090597716	0.0233542081	0.0076506174	0.3793040000	0.0843640000	0.0536750000	0.0363150000	0.2017670000	0.0025920000	0	0	3.4951877594	4.3977284431	4.8892102242
796	31.8000000000	0.0150600886	0.0090673096	0.0233542081	0.0076680473	0.3604230000	0.0919250000	0.0671700000	0.0000000000	0.1981350000	0.0026080000	0	0	3.4920253754	4.3966259956	4.8908796310
797	31.8400000000	0.0151003627	0.0090748793	0.0233542081	0.0076877183	0.5683010000	0.0744860000	0.0541860000	0.0365120000	0.1924040000	0.2101090000	0	0	3.4896540642	4.3955488205	4.8924913406
798	31.8800000000	0.0150889633	0.0090824158	0.0233542081	0.0077059305	0.3412180000	0.0834730000	0.0531340000	0.0000010000	0.2015670000	0.0024810000	0	0	3.4868099689	4.3940567970	4.8937969208
799	31.9200000000	0.0151128378	0.0090899633	0.0233542081	0.0077163056	0.3906550000	0.0788470000	0.0484750000	0.0377790000	0.2219180000	0.0028590000	0	0	3.4842016697	4.3922915459	4.8952012062
800	31.9600000000	0.0150736552	0.0090974429	0.0233542081	0.0077240151	0.3853650000	0.1130340000	0.0577910000	0.0000010000	0.2112450000	0.0026580000	0	0	3.4818274975	4.3902683258	4.8967266083
801	32.0000000000	0.0150668425	0.0091048953	0.0233542081	0.0077370205	0.6518790000	0.0885140000	0.0679710000	0.0411970000	0.2220120000	0.2315890000	0	0	3.4798550606	4.3885760307	4.8987736702
802	32.0400000000	0.0150871174	0.0091123544	0.0233542081	0.0077428666	0.3528330000	0.0795790000	0.0575700000	0.0000000000	0.2126790000	0.0024110000	0	0	3.4777541161	4.3865075111	4.9005680084
803	32.0800000000	0.0150696039	0.0091197732	0.0233542081	0.0077540639	0.3926480000	0.0795190000	0.0577710000	0.0389440000	0.2133650000	0.0024570000	0	0	3.4768850803	4.3861641884	4.9031605721
804	32.1199999990	0.0150981257	0.0091272089	0.0233542081	0.0077705943	0.3526480000	0.0789600000	0.0577340000	0.0000010000	0.2129510000	0.0024270000	0	0	3.4757804871	4.3854222298	4.9051795006
805	32.1600000000	0.0150639527	0.0091345838	0.0233542081	0.0077866827	0.6148890000	0.0795230000	0.0600870000	0.0389070000	0.2139980000	0.2217630000	0	0	3.4747850895	4.3837022781	4.9073791504
806	32.2000000000	0.0150796575	0.0091419598	0.0233542081	0.0078033774	0.3550950000	0.0791600000	0.0569550000	0.0000000000	0.2160110000	0.0024100000	0	0	3.4735488892	4.3821539879	4.9091005325
807	32.2400000000	0.0150900548	0.0091493304	0.0233542081	0.0078207896	0.3877710000	0.0799070000	0.0479870000	0.0391180000	0.2177610000	0.0023940000	0	0	3.4729557037	4.3790955544	4.9110956192
808	32.2800000000	0.0150972418	0.0091566917	0.0233542081	0.0078298898	0.3586880000	0.0786300000	0.0572010000	0.0000000000	0.2198760000	0.0024130000	0	0	3.4717578888	4.3766841888	4.9133672714
809	32.3200000000	0.0150808804	0.0091640146	0.0233542081	0.0078359078	0.6250800000	0.0790640000	0.0563390000	0.0389520000	0.2215390000	0.2286050000	0	0	3.4715375900	4.3729763031	4.9157929420
810	32.3600000000	0.0151105262	0.0091713559	0.0233542081	0.0078427351	0.3687170000	0.0812280000	0.0610420000	0.0000010000	0.2235040000	0.0023530000	0	0	3.4707543850	4.3706331253	4.9178996086
811	32.4000000000	0.0151010137	0.0091786675	0.0233542081	0.0078412959	0.4652520000	0.0796770000	0.1179140000	0.0393260000	0.2253110000	0.0023860000	0	0	3.4696731567	4.3668184280	4.9199867249
812	32.4399999990	0.0151115283	0.0091859739	0.0233542081	0.0078403269	0.3672770000	0.0812600000	0.0571870000	0.0000010000	0.2257900000	0.0024120000	0	0	3.4689061642	4.3633069992	4.9222030640
813	32.4800000000	0.0150753520	0.0091932180	0.0233542081	0.0078404811	0.6389230000	0.0796830000	0.0590370000	0.0388720000	0.2269550000	0.2337860000	0	0	3.4686958790	4.3607277870	4.9252529144
814	32.5200000000	0.0150932660	0.0092004662	0.0233542081	0.0078410024	0.3699070000	0.0795690000	0.0594930000	0.0000000000	0.2278980000	0.0023670000	0	0	3.4681231976	4.3579077721	4.9280896187
815	32.5600000000	0.0150580984	0.0092076534	0.0233542081	0.0078385969	0.4100860000	0.0797840000	0.0594500000	0.0387750000	0.2290820000	0.0024200000	0	0	3.4673037529	4.3548798561	4.9308233261
816	32.6000000000	0.0150727816	0.0092148411	0.0233542081	0.0078366272	0.3727420000	0.0787080000	0.0593990000	0.0000010000	0.2316210000	0.0024430000	0	0	3.4670572281	4.3506088257	4.9341402054
817	32.6400000000	0.0150286593	0.0092219572	0.0233542081	0.0078328838	0.6686530000	0.0797250000	0.0757890000	0.0387800000	0.2334210000	0.2403560000	0	0	3.4662928581	4.3471555710	4.9370303154
818	32.6800000000	0.0150168780	0.0092290414	0.0233542081	0.0078283374	0.3751480000	0.0799240000	0.0569170000	0.0000010000	0.2352910000	0.0024340000	0	0	3.4656398296	4.3435082436	4.9407367706
819	32.7200000000	0.0150352176	0.0092361308	0.0233542081	0.0078249946	0.4164470000	0.0794890000	0.0588830000	0.0387370000	0.2363180000	0.0024270000	0	0	3.4654352665	4.3415875435	4.9449954033
820	32.7599999990	0.0150175607	0.0092431813	0.0233542081	0.0078221760	0.3802220000	0.0796690000	0.0596150000	0.0000000000	0.2379310000	0.0024230000	0	0	3.4648380280	4.3391623497	4.9492635727
821	32.7999999990	0.0149333822	0.0092501121	0.0233542081	0.0078261792	0.6705110000	0.0793670000	0.0571820000	0.0387640000	0.2396440000	0.2547650000	0	0	3.4653577805	4.3370943069	4.9548177719
822	32.8400000000	0.0149724493	0.0092570736	0.0233542081	0.0078497921	0.4231430000	0.0896020000	0.0631490000	0.0000010000	0.2662310000	0.0035290000	0	0	3.4650878906	4.3345522881	4.9597086906
823	32.8800000000	0.0149040967	0.0092639351	0.0233542081	0.0078597383	0.4306370000	0.0864270000	0.0591380000	0.0398840000	0.2417990000	0.0026560000	0	0	3.4644711018	4.3324680328	4.9647173882
824	32.9200000000	0.0149696777	0.0092708595	0.0233542081	0.0078641348	0.4041190000	0.0801040000	0.0765470000	0.0000010000	0.2444860000	0.0023960000	0	0	3.4641127586	4.3316597939	4.9705615044
825	32.9600000000	0.0148783913	0.0092776565	0.0233542081	0.0078768364	0.6759330000	0.0801790000	0.0600690000	0.0385780000	0.2438540000	0.2526640000	0	0	3.4638116360	4.3292083740	4.9765820503
826	33.0000000000	0.0147711746	0.0092843073	0.0233542081	0.0078847434	0.3904360000	0.0818470000	0.0603490000	0.0000010000	0.2452310000	0.0024070000	0	0	3.4633674622	4.3278417587	4.9827594757
827	33.0400000000	0.0146947931	0.0092908496	0.0233542081	0.0079013168	0.4245060000	0.0801120000	0.0565880000	0.0385070000	0.2462810000	0.0024000000	0	0	3.4628245831	4.3246235847	4.9886116982
828	33.0800000000	0.0146505283	0.0092973226	0.0233542081	0.0079283092	0.3939060000	0.0797560000	0.0599340000	0.0000010000	0.2483100000	0.0024720000	0	0	3.4625210762	4.3208107948	4.9941806793
829	33.1199999990	0.0146061033	0.0093037265	0.0233542081	0.0079494082	0.6742570000	0.0803250000	0.0562890000	0.0384170000	0.2464460000	0.2521860000	0	0	3.4617962837	4.3175921440	5.0003924370
830	33.1600000000	0.0144867627	0.0093099711	0.0233542081	0.0079651604	0.3864710000	0.0794800000	0.0555940000	0.0000010000	0.2484330000	0.0023640000	0	0	3.4611535072	4.3140802383	5.0062551498
831	33.2000000000	0.0143400179	0.0093160241	0.0233542081	0.0079827762	0.4255110000	0.0803970000	0.0565410000	0.0373830000	0.2482090000	0.0023860000	0	0	3.4612834454	4.3089952469	5.0130620003
832	33.2400000000	0.0141881099	0.0093218800	0.0233542081	0.0079925783	0.3781160000	0.0778420000	0.0455930000	0.0000010000	0.2515600000	0.0025290000	0	0	3.4605755806	4.3047928810	5.0195374489
833	33.2800000000	0.0140294852	0.0093275314	0.0233542081	0.0079955344	0.6856820000	0.0778770000	0.0576680000	0.0371690000	0.2523320000	0.2600570000	0	0	3.4596211910	4.3013014793	5.0264258385
834	33.3200000000	0.0139731327	0.0093331016	0.0233542081	0.0079996269	0.4107060000	0.0788820000	0.0680760000	0.0000010000	0.2603620000	0.0027920000	0	0	3.4588341713	4.2961673737	5.0329437256
835	33.3600000000	0.0138004469	0.0093384517	0.0233542081	0.0080061389	0.4320970000	0.0788460000	0.0577420000	0.0371520000	0.2553320000	0.0024240000	0	0	3.4575085640	4.2933697701	5.0391254425
836	33.4000000000	0.0137018654	0.0093436711	0.0233542081	0.0080153268	0.4032110000	0.0787310000	0.0640660000	0.0000000000	0.2573590000	0.0024500000	0	0	3.4566226006	4.2896857262	5.0458207130
837	33.4399999990	0.0135519002	0.0093486989	0.0233542081	0.0080307135	0.6993420000	0.0789540000	0.0577750000	0.0374220000	0.2581960000	0.2663680000	0	0	3.4554755688	4.2869958878	5.0522160530
838	33.4800000000	0.0134829981	0.0093536324	0.0233542081	0.0080599630	0.4373650000	0.0801720000	0.0570680000	0.0000010000	0.2962050000	0.0032430000	0	0	3.4550669193	4.2821011543	5.0581998825
839	33.5200000000	0.0133267874	0.0093583680	0.0233542081	0.0080909511	0.5713330000	0.1135410000	0.0614520000	0.0519000000	0.3395310000	0.0032110000	0	0	3.4545285702	4.2794890404	5.0646481514
840	33.5600000000	0.0131272944	0.0093628548	0.0233542081	0.0081120456	0.5667700000	0.1184360000	0.1061110000	0.0000000000	0.3385690000	0.0028650000	0	0	3.4522976875	4.2768211365	5.0693049431
841	33.6000000000	0.0129252663	0.0093670907	0.0233542081	0.0081146140	1.0743580000	0.1542990000	0.0866260000	0.0735280000	0.3699480000	0.3889310000	0	0	3.4508905411	4.2746205330	5.0747857094
842	33.6400000000	0.0127532305	0.0093711123	0.0233542081	0.0081130676	0.5433900000	0.0949250000	0.0780130000	0.0000010000	0.3646980000	0.0047830000	0	0	3.4494714737	4.2723274231	5.0798544884
843	33.6800000000	0.0125687448	0.0093749054	0.0233542081	0.0081129600	0.6628170000	0.1462040000	0.0937020000	0.0580170000	0.3602780000	0.0036560000	0	0	3.4484317303	4.2687706947	5.0851011276
844	33.7200000000	0.0123942951	0.0093784829	0.0233542081	0.0081180687	0.6309230000	0.1133900000	0.0700630000	0.0000000000	0.4426560000	0.0038490000	0	0	3.4477090836	4.2637190819	5.0899786949
845	33.7599999990	0.0122058587	0.0093818289	0.0233542081	0.0081289763	0.9107550000	0.0993690000	0.0662810000	0.0461370000	0.3461420000	0.3477450000	0	0	3.4476304054	4.2603859901	5.0951762199
846	33.7999999990	0.0118015483	0.0093846891	0.0233542081	0.0081360503	0.5077580000	0.0983230000	0.0674970000	0.0000010000	0.3381980000	0.0029480000	0	0	3.4464428425	4.2577338219	5.0997514725
847	33.8400000000	0.0114939446	0.0093871794	0.0233542081	0.0081349050	0.5618530000	0.1003300000	0.0706290000	0.0454080000	0.3416610000	0.0030330000	0	0	3.4456427097	4.2527308464	5.1033892632
848	33.8800000000	0.0112093212	0.0093893281	0.0233542081	0.0081304499	0.5347110000	0.1043410000	0.0700420000	0.0000010000	0.3554360000	0.0036770000	0	0	3.4447853565	4.2490515709	5.1074719429
849	33.9200000000	0.0108347796	0.0093910307	0.0233542081	0.0081256887	1.0844380000	0.1128920000	0.0681370000	0.0550340000	0.4050480000	0.4426240000	0	0	3.4439992905	4.2433123589	5.1110396385
850	33.9600000000	0.0105807688	0.0093924304	0.0233542081	0.0081212331	0.5537520000	0.1030980000	0.0703720000	0.0000010000	0.3759210000	0.0031180000	0	0	3.4432244301	4.2394232750	5.1147089005
851	34.0000000000	0.0103624612	0.0093935702	0.0233542081	0.0081164879	0.7589750000	0.1392440000	0.1310480000	0.0687360000	0.4145670000	0.0038610000	0	0	3.4423358440	4.2363829613	5.1186523438
852	34.0400000000	0.0102046151	0.0093945222	0.0233542081	0.0081117431	0.6437490000	0.1346600000	0.0865460000	0.0000010000	0.4177400000	0.0040320000	0	0	3.4426558018	4.2310700417	5.1225147247
853	34.0800000000	0.0098815616	0.0093950931	0.0233542081	0.0081092908	1.1548890000	0.1681600000	0.0891370000	0.0882000000	0.4115390000	0.3965470000	0	0	3.4417040348	4.2269291878	5.1255102158
854	34.1199999990	0.0095551684	0.0093952806	0.0233542081	0.0081076260	0.6714340000	0.1516680000	0.0920220000	0.0000010000	0.4236370000	0.0032530000	0	0	3.4414694309	4.2241134644	5.1290593147
855	34.1600000000	0.0091286292	0.0093949687	0.0233542081	0.0081084952	0.6509980000	0.1272790000	0.0719530000	0.0498930000	0.3976030000	0.0032470000	0	0	3.4417397976	4.2204046249	5.1325693130
856	34.2000000000	0.0087592695	0.0093942261	0.0233542081	0.0081084252	0.5707720000	0.1095500000	0.0728140000	0.0000000000	0.3842830000	0.0033190000	0	0	3.4412412643	4.2172169685	5.1353945732
857	34.2400000000	0.0084028300	0.0093930692	0.0233542081	0.0081043260	1.0466880000	0.1078590000	0.0755170000	0.0499970000	0.4048000000	0.4077440000	0	0	3.4401912689	4.2158617973	5.1382613182
858	34.2800000000	0.0081234584	0.0093915895	0.0233542081	0.0080997527	0.5846070000	0.1093830000	0.0883930000	0.0000010000	0.3828110000	0.0032300000	0	0	3.4390337467	4.2133693695	5.1406450272
859	34.3200000000	0.0079714498	0.0093899363	0.0233542081	0.0080953301	0.6232120000	0.1085430000	0.0755930000	0.0508070000	0.3842190000	0.0032980000	0	0	3.4393479824	4.2072224617	5.1425886154
860	34.3600000000	0.0076247696	0.0093878837	0.0233542081	0.0080908929	0.5334640000	0.1037340000	0.0572110000	0.0000000000	0.3685950000	0.0031750000	0	0	3.4387164116	4.2020597458	5.1440539360
861	34.4000000000	0.0072522643	0.0093854034	0.0233542081	0.0080865834	0.9437660000	0.1036920000	0.0678760000	0.0453350000	0.3560720000	0.3700550000	0	0	3.4383790493	4.1983623505	5.1465468407
862	34.4400000000	0.0068900869	0.0093825086	0.0233542081	0.0080819158	0.5430570000	0.1002500000	0.0695980000	0.0000000000	0.3691770000	0.0032730000	0	0	3.4382550716	4.1940236092	5.1484966278
863	34.4800000000	0.0065408158	0.0093792157	0.0233542081	0.0080775503	0.5789470000	0.0967460000	0.0786840000	0.0477530000	0.3516870000	0.0033610000	0	0	3.4381134510	4.1874322891	5.1497049332
864	34.5200000000	0.0061221397	0.0093754460	0.0233542081	0.0080732265	0.5264770000	0.1073550000	0.0648350000	0.0000010000	0.3506730000	0.0029050000	0	0	3.4383041859	4.1837182045	5.1514692307
865	34.5600000000	0.0059109316	0.0093714408	0.0233542081	0.0080685583	0.9025770000	0.0944050000	0.0874300000	0.0426020000	0.3373320000	0.3401380000	0	0	3.4373586178	4.1824522018	5.1531772614
866	34.6000000000	0.0058377078	0.0093673602	0.0233542081	0.0080660703	0.4815280000	0.0899870000	0.0616970000	0.0000010000	0.3263670000	0.0028190000	0	0	3.4361250401	4.1809492111	5.1542978287
867	34.6400000000	0.0056916806	0.0093631207	0.0233542081	0.0080628022	0.5257500000	0.0906240000	0.0642690000	0.0412020000	0.3262350000	0.0027520000	0	0	3.4363574982	4.1781549454	5.1559262276
868	34.6800000000	0.0056858547	0.0093588842	0.0233542081	0.0080586879	0.4694390000	0.0910980000	0.0523040000	0.0000000000	0.3226440000	0.0027690000	0	0	3.4357311726	4.1743750572	5.1566829681
869	34.7200000000	0.0054972060	0.0093544404	0.0233542081	0.0080544454	0.8398880000	0.0875500000	0.0693510000	0.0402470000	0.3197450000	0.3223540000	0	0	3.4363312721	4.1708822250	5.1577339172
870	34.7600000000	0.0054030856	0.0093498986	0.0233542081	0.0080500895	0.4454040000	0.0858900000	0.0478000000	0.0000000000	0.3084870000	0.0025840000	0	0	3.4353721142	4.1682286263	5.1582069397
871	34.8000000000	0.0053857383	0.0093453473	0.0233542081	0.0080454629	0.4830080000	0.0855160000	0.0452720000	0.0387140000	0.3091770000	0.0026690000	0	0	3.4343976974	4.1663908958	5.1589398384
872	34.8400000000	0.0052960315	0.0093407036	0.0233542081	0.0080412137	0.4458910000	0.0848630000	0.0476090000	0.0000010000	0.3101250000	0.0026510000	0	0	3.4333164692	4.1631898880	5.1595678329
873	34.8800000000	0.0051746354	0.0093359315	0.0233542081	0.0080367612	0.7997150000	0.0845910000	0.0577650000	0.0389020000	0.3074980000	0.3102870000	0	0	3.4329092503	4.1610970497	5.1609439850
874	34.9200000000	0.0052295937	0.0093312332	0.0233542081	0.0080328696	0.4427500000	0.0827510000	0.0554590000	0.0000010000	0.3013720000	0.0025470000	0	0	3.4322159290	4.1598925591	5.1621303558
875	34.9600000000	0.0050965487	0.0093263935	0.0233542081	0.0080293506	0.4720810000	0.0821020000	0.0493110000	0.0375650000	0.2998280000	0.0026580000	0	0	3.4306855202	4.1599001884	5.1636095047
876	35.0000000000	0.0051696044	0.0093216483	0.0233542081	0.0080256168	0.4256370000	0.0799130000	0.0479090000	0.0000000000	0.2945120000	0.0026710000	0	0	3.4299104214	4.1590914726	5.1649541855
877	35.0400000000	0.0051043597	0.0093168396	0.0233542081	0.0080210521	0.7675080000	0.0879180000	0.0484950000	0.0365380000	0.2937650000	0.3001600000	0	0	3.4290235043	4.1587514877	5.1663522720
878	35.0800000000	0.0052186148	0.0093121719	0.0233542081	0.0080166264	0.4332410000	0.0800360000	0.0570530000	0.0000010000	0.2930600000	0.0024620000	0	0	3.4279968739	4.1590948105	5.1675086021
879	35.1200000000	0.0051879091	0.0093074799	0.0233542081	0.0080120844	0.4697530000	0.0795660000	0.0575950000	0.0366610000	0.2928120000	0.0024970000	0	0	3.4271490574	4.1580257416	5.1685976982
880	35.1600000000	0.0051525696	0.0093027584	0.0233542081	0.0080078941	0.4310830000	0.0797750000	0.0553070000	0.0000010000	0.2928500000	0.0025370000	0	0	3.4265203476	4.1589336395	5.1699395180
881	35.2000000000	0.0052192183	0.0092981233	0.0233542081	0.0080040324	0.7970840000	0.1185350000	0.0479250000	0.0373060000	0.2933060000	0.2994080000	0	0	3.4254736900	4.1588177681	5.1712441444
882	35.2400000000	0.0051090433	0.0092933738	0.0233542081	0.0080006608	0.4372260000	0.0836710000	0.0577940000	0.0000010000	0.2926750000	0.0024460000	0	0	3.4260263443	4.1547641754	5.1718769073
