SLAMBench Report run started:	2020-02-23 09:07:44

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00500.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.005

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
764	30.5200000000	0.0145990625	0.0088223396	0.0233542081	0.0076726072	0.4300540000	0.1030030000	0.0827220000	0.0000010000	0.2412930000	0.0024680000	0	0	3.7092852592	4.3386130333	4.8415956497
765	30.5600000000	0.0145796835	0.0088298655	0.0233542081	0.0076703543	0.6871740000	0.0750990000	0.0561880000	0.0403370000	0.2490920000	0.2656120000	0	0	3.7016012669	4.3426256180	4.8438868523
766	30.6000000000	0.0146601042	0.0088374768	0.0233542081	0.0076693823	0.3782170000	0.0861540000	0.0557930000	0.0000000000	0.2332010000	0.0025290000	0	0	3.6939163208	4.3462634087	4.8461780548
767	30.6400000000	0.0146385431	0.0088450401	0.0233542081	0.0076680442	0.4030850000	0.0758210000	0.0545120000	0.0385250000	0.2312020000	0.0024810000	0	0	3.6854155064	4.3502545357	4.8480157852
768	30.6800000000	0.0146830371	0.0088526416	0.0233542081	0.0076691872	0.3728910000	0.0778070000	0.0554090000	0.0000000000	0.2362420000	0.0028280000	0	0	3.6770997047	4.3539328575	4.8500938416
769	30.7200000000	0.0147055844	0.0088602528	0.0233542081	0.0076698286	0.6132800000	0.0769220000	0.0554620000	0.0370210000	0.2182930000	0.2249960000	0	0	3.6687300205	4.3581981659	4.8522114754
770	30.7600000000	0.0147097185	0.0088678495	0.0233542081	0.0076670260	0.3578660000	0.0773390000	0.0555670000	0.0000000000	0.2220220000	0.0022740000	0	0	3.6603441238	4.3624815941	4.8543086052
771	30.8000000000	0.0147190867	0.0088754386	0.0233542081	0.0076633396	0.4029590000	0.0748050000	0.0521910000	0.0370170000	0.2304480000	0.0075690000	0	0	3.6518852711	4.3662829399	4.8560147285
772	30.8400000000	0.0147777749	0.0088830841	0.0233542081	0.0076609774	0.3673990000	0.0913850000	0.0544870000	0.0000000000	0.2183710000	0.0026070000	0	0	3.6435832977	4.3688898087	4.8578028679
773	30.8800000000	0.0147787444	0.0088907111	0.0233542081	0.0076595874	0.5910020000	0.0748210000	0.0547530000	0.0369330000	0.2087630000	0.2151880000	0	0	3.6350646019	4.3719635010	4.8596377373
774	30.9200000000	0.0148175247	0.0088983685	0.0233542081	0.0076629595	0.3500420000	0.0745550000	0.0644700000	0.0000010000	0.2081260000	0.0023520000	0	0	3.6270024776	4.3744149208	4.8616695404
775	30.9600000000	0.0148603348	0.0089060614	0.0233542081	0.0076682462	0.3754960000	0.0748440000	0.0532590000	0.0370950000	0.2074260000	0.0023000000	0	0	3.6187083721	4.3759922981	4.8631410599
776	31.0000000000	0.0148685668	0.0089137450	0.0233542081	0.0076758947	0.3418940000	0.0744060000	0.0548160000	0.0000010000	0.2097480000	0.0023740000	0	0	3.6101384163	4.3779468536	4.8646674156
777	31.0400000000	0.0149065405	0.0089214577	0.0233542081	0.0076866724	0.5718800000	0.0740780000	0.0436570000	0.0370360000	0.2061920000	0.2103780000	0	0	3.6016676426	4.3811821938	4.8659553528
778	31.0800000000	0.0149304001	0.0089291813	0.0233542081	0.0076876948	0.3376690000	0.0743450000	0.0551090000	0.0000000000	0.2053810000	0.0022860000	0	0	3.5933382511	4.3845405579	4.8671169281
779	31.1200000000	0.0149473501	0.0089369068	0.0233542081	0.0076861918	0.3669820000	0.0741660000	0.0550660000	0.0367170000	0.1981920000	0.0023200000	0	0	3.5854721069	4.3867926598	4.8686470985
780	31.1600000000	0.0149563001	0.0089446240	0.0233542081	0.0076851964	0.3319150000	0.0742070000	0.0555980000	0.0000010000	0.1992830000	0.0023130000	0	0	3.5777640343	4.3894147873	4.8701806068
781	31.2000000000	0.0150080184	0.0089523876	0.0233542081	0.0076829889	0.5789930000	0.0764440000	0.0534070000	0.0381600000	0.2052240000	0.2051890000	0	0	3.5700652599	4.3918399811	4.8709392548
782	31.2400000000	0.0149963824	0.0089601165	0.0233542081	0.0076789375	0.3255380000	0.0741730000	0.0539130000	0.0000000000	0.1946630000	0.0022500000	0	0	3.5627675056	4.3931627274	4.8722138405
783	31.2800000000	0.0149945049	0.0089678233	0.0233542081	0.0076744009	0.3716460000	0.0740000000	0.0648390000	0.0366340000	0.1932170000	0.0024290000	0	0	3.5555694103	4.3948397636	4.8735775948
784	31.3200000000	0.0150330774	0.0089755596	0.0233542081	0.0076696599	0.3377430000	0.0754220000	0.0633440000	0.0000010000	0.1959900000	0.0024560000	0	0	3.5489370823	4.3961391449	4.8749957085
785	31.3600000000	0.0150274783	0.0089832690	0.0233542081	0.0076649308	0.5570210000	0.0746410000	0.0555930000	0.0366580000	0.1914880000	0.1981110000	0	0	3.5425317287	4.3967390060	4.8761239052
786	31.4000000000	0.0150454240	0.0089909817	0.0233542081	0.0076617437	0.3215850000	0.0743750000	0.0544700000	0.0000000000	0.1898480000	0.0023480000	0	0	3.5361185074	4.3976602554	4.8773665428
787	31.4400000000	0.0150353052	0.0089986619	0.0233542081	0.0076584153	0.3550900000	0.0741710000	0.0558320000	0.0363040000	0.1858510000	0.0022910000	0	0	3.5303404331	4.3996148109	4.8785400391
788	31.4800000000	0.0150625985	0.0090063572	0.0233542081	0.0076565577	0.3350080000	0.0755190000	0.0657140000	0.0000000000	0.1907170000	0.0025080000	0	0	3.5251228809	4.4005222321	4.8801527023
789	31.5200000000	0.0150870476	0.0090140641	0.0233542081	0.0076550750	0.5443240000	0.0760230000	0.0537380000	0.0370310000	0.1859090000	0.1910760000	0	0	3.5198261738	4.4005947113	4.8812360764
790	31.5600000000	0.0150764259	0.0090217379	0.0233542081	0.0076513689	0.3257810000	0.0742650000	0.0643950000	0.0000000000	0.1842240000	0.0023320000	0	0	3.5147137642	4.4007678032	4.8826966286
791	31.6000000000	0.0150669981	0.0090293805	0.0233542081	0.0076466830	0.3700790000	0.0747870000	0.0657050000	0.0368530000	0.1896160000	0.0025240000	0	0	3.5098674297	4.4010119438	4.8839039803
792	31.6400000000	0.0150685348	0.0090370057	0.0233542081	0.0076418914	0.3559870000	0.0754990000	0.0925800000	0.0000000000	0.1851420000	0.0022130000	0	0	3.5056054592	4.4006319046	4.8852968216
793	31.6800000000	0.0150712095	0.0090446150	0.0233542081	0.0076387331	0.5464580000	0.0743390000	0.0560290000	0.0363860000	0.1850410000	0.1941260000	0	0	3.5017504692	4.3998475075	4.8865089417
794	31.7200000000	0.0150710894	0.0090522050	0.0233542081	0.0076413741	0.3420620000	0.0828160000	0.0590120000	0.0000010000	0.1969680000	0.0026210000	0	0	3.4984471798	4.3987536430	4.8879179955
795	31.7600000000	0.0150675829	0.0090597716	0.0233542081	0.0076506174	0.3648480000	0.0753480000	0.0542910000	0.0380000000	0.1942600000	0.0023910000	0	0	3.4951877594	4.3977284431	4.8892102242
796	31.8000000000	0.0150600886	0.0090673096	0.0233542081	0.0076680473	0.3280900000	0.0776840000	0.0557070000	0.0000010000	0.1918940000	0.0022270000	0	0	3.4920253754	4.3966259956	4.8908796310
797	31.8400000000	0.0151003627	0.0090748793	0.0233542081	0.0076877183	0.5508040000	0.0747110000	0.0538100000	0.0364560000	0.1893930000	0.1958850000	0	0	3.4896540642	4.3955488205	4.8924913406
798	31.8800000000	0.0150889633	0.0090824158	0.0233542081	0.0077059305	0.3219090000	0.0742010000	0.0537490000	0.0000010000	0.1910710000	0.0023350000	0	0	3.4868099689	4.3940567970	4.8937969208
799	31.9200000000	0.0151128378	0.0090899633	0.0233542081	0.0077163056	0.3559810000	0.0761060000	0.0445700000	0.0375400000	0.1949560000	0.0022590000	0	0	3.4842016697	4.3922915459	4.8952012062
800	31.9600000000	0.0150736552	0.0090974429	0.0233542081	0.0077240151	0.3250070000	0.0743140000	0.0532660000	0.0000000000	0.1945360000	0.0023640000	0	0	3.4818274975	4.3902683258	4.8967266083
801	32.0000000000	0.0150668425	0.0091048953	0.0233542081	0.0077370205	0.5818450000	0.0746770000	0.0629790000	0.0365760000	0.1985060000	0.2085000000	0	0	3.4798550606	4.3885760307	4.8987736702
802	32.0400000000	0.0150871174	0.0091123544	0.0233542081	0.0077428666	0.3297620000	0.0754780000	0.0541290000	0.0000000000	0.1972990000	0.0022510000	0	0	3.4777541161	4.3865075111	4.9005680084
803	32.0800000000	0.0150696039	0.0091197732	0.0233542081	0.0077540639	0.3690490000	0.0746260000	0.0538850000	0.0363950000	0.2010880000	0.0024920000	0	0	3.4768850803	4.3861641884	4.9031605721
804	32.1199999990	0.0150981257	0.0091272089	0.0233542081	0.0077705943	0.3326120000	0.0767550000	0.0544980000	0.0000000000	0.1985450000	0.0022130000	0	0	3.4757804871	4.3854222298	4.9051795006
805	32.1600000000	0.0150639527	0.0091345838	0.0233542081	0.0077866827	0.5965180000	0.0762760000	0.0564800000	0.0383990000	0.2042690000	0.2205150000	0	0	3.4747850895	4.3837022781	4.9073791504
806	32.2000000000	0.0150796575	0.0091419598	0.0233542081	0.0078033774	0.3339700000	0.0751920000	0.0534000000	0.0000010000	0.2024190000	0.0023870000	0	0	3.4735488892	4.3821539879	4.9091005325
807	32.2400000000	0.0150900548	0.0091493304	0.0233542081	0.0078207896	0.3616200000	0.0745450000	0.0440730000	0.0364360000	0.2037360000	0.0022700000	0	0	3.4729557037	4.3790955544	4.9110956192
808	32.2800000000	0.0150972418	0.0091566917	0.0233542081	0.0078298898	0.3356220000	0.0743890000	0.0539650000	0.0000010000	0.2044530000	0.0022600000	0	0	3.4717578888	4.3766841888	4.9133672714
809	32.3200000000	0.0150808804	0.0091640146	0.0233542081	0.0078359078	0.5848350000	0.0745140000	0.0534910000	0.0364340000	0.2055400000	0.2143040000	0	0	3.4715375900	4.3729763031	4.9157929420
810	32.3600000000	0.0151105262	0.0091713559	0.0233542081	0.0078427351	0.3414490000	0.0748110000	0.0560960000	0.0000000000	0.2076710000	0.0023350000	0	0	3.4707543850	4.3706331253	4.9178996086
811	32.4000000000	0.0151010137	0.0091786675	0.0233542081	0.0078412959	0.4408890000	0.0747950000	0.1089460000	0.0373210000	0.2166580000	0.0025350000	0	0	3.4696731567	4.3668184280	4.9199867249
812	32.4399999990	0.0151115283	0.0091859739	0.0233542081	0.0078403269	0.3503180000	0.0816300000	0.0547020000	0.0000010000	0.2110930000	0.0022320000	0	0	3.4689061642	4.3633069992	4.9222030640
813	32.4800000000	0.0150753520	0.0091932180	0.0233542081	0.0078404811	0.5985200000	0.0750160000	0.0559570000	0.0362870000	0.2122900000	0.2184140000	0	0	3.4686958790	4.3607277870	4.9252529144
814	32.5200000000	0.0150932660	0.0092004662	0.0233542081	0.0078410024	0.3469570000	0.0761510000	0.0560990000	0.0000010000	0.2119140000	0.0022380000	0	0	3.4681231976	4.3579077721	4.9280896187
815	32.5600000000	0.0150580984	0.0092076534	0.0233542081	0.0078385969	0.3850930000	0.0757260000	0.0558180000	0.0362450000	0.2144470000	0.0022950000	0	0	3.4673037529	4.3548798561	4.9308233261
816	32.6000000000	0.0150727816	0.0092148411	0.0233542081	0.0078366272	0.3492920000	0.0747060000	0.0557000000	0.0000010000	0.2160870000	0.0022500000	0	0	3.4670572281	4.3506088257	4.9341402054
817	32.6400000000	0.0150286593	0.0092219572	0.0233542081	0.0078328838	0.6262520000	0.0750790000	0.0728390000	0.0364570000	0.2172960000	0.2237000000	0	0	3.4662928581	4.3471555710	4.9370303154
818	32.6800000000	0.0150168780	0.0092290414	0.0233542081	0.0078283374	0.3516790000	0.0754290000	0.0534620000	0.0000010000	0.2199070000	0.0023320000	0	0	3.4656398296	4.3435082436	4.9407367706
819	32.7200000000	0.0150352176	0.0092361308	0.0233542081	0.0078249946	0.3907230000	0.0750050000	0.0563840000	0.0366790000	0.2197790000	0.0023150000	0	0	3.4654352665	4.3415875435	4.9449954033
820	32.7599999990	0.0150175607	0.0092431813	0.0233542081	0.0078221760	0.3548390000	0.0753350000	0.0555600000	0.0000000000	0.2210770000	0.0022940000	0	0	3.4648380280	4.3391623497	4.9492635727
821	32.7999999990	0.0149333822	0.0092501121	0.0233542081	0.0078261792	0.6398370000	0.0743220000	0.0538390000	0.0361730000	0.2375950000	0.2373110000	0	0	3.4653577805	4.3370943069	4.9548177719
822	32.8400000000	0.0149724493	0.0092570736	0.0233542081	0.0078497921	0.3782680000	0.0748730000	0.0602310000	0.0000000000	0.2388750000	0.0031230000	0	0	3.4650878906	4.3345522881	4.9597086906
823	32.8800000000	0.0149040967	0.0092639351	0.0233542081	0.0078597383	0.4316010000	0.1036230000	0.0626450000	0.0363680000	0.2261670000	0.0022330000	0	0	3.4644711018	4.3324680328	4.9647173882
824	32.9200000000	0.0149696777	0.0092708595	0.0233542081	0.0078641348	0.3811770000	0.0791890000	0.0718810000	0.0000000000	0.2272550000	0.0022700000	0	0	3.4641127586	4.3316597939	4.9705615044
825	32.9600000000	0.0148783913	0.0092776565	0.0233542081	0.0078768364	0.6312420000	0.0752950000	0.0577160000	0.0364200000	0.2270250000	0.2341790000	0	0	3.4638116360	4.3292083740	4.9765820503
826	33.0000000000	0.0147711746	0.0092843073	0.0233542081	0.0078847434	0.3750970000	0.0794290000	0.0574090000	0.0000010000	0.2348480000	0.0028010000	0	0	3.4633674622	4.3278417587	4.9827594757
827	33.0400000000	0.0146947931	0.0092908496	0.0233542081	0.0079013168	0.4183970000	0.0889300000	0.0571370000	0.0373500000	0.2320400000	0.0023680000	0	0	3.4628245831	4.3246235847	4.9886116982
828	33.0800000000	0.0146505283	0.0092973226	0.0233542081	0.0079283092	0.3661160000	0.0752440000	0.0562310000	0.0000000000	0.2318010000	0.0023030000	0	0	3.4625210762	4.3208107948	4.9941806793
829	33.1199999990	0.0146061033	0.0093037265	0.0233542081	0.0079494082	0.6408070000	0.0750700000	0.0539490000	0.0360810000	0.2339150000	0.2411680000	0	0	3.4617962837	4.3175921440	5.0003924370
830	33.1600000000	0.0144867627	0.0093099711	0.0233542081	0.0079651604	0.3670600000	0.0748550000	0.0534480000	0.0000000000	0.2358940000	0.0023120000	0	0	3.4611535072	4.3140802383	5.0062551498
831	33.2000000000	0.0143400179	0.0093160241	0.0233542081	0.0079827762	0.4075050000	0.0754660000	0.0537210000	0.0356070000	0.2398520000	0.0023130000	0	0	3.4612834454	4.3089952469	5.0130620003
832	33.2400000000	0.0141881099	0.0093218800	0.0233542081	0.0079925783	0.3639170000	0.0753650000	0.0443190000	0.0000000000	0.2411960000	0.0023970000	0	0	3.4605755806	4.3047928810	5.0195374489
833	33.2800000000	0.0140294852	0.0093275314	0.0233542081	0.0079955344	0.6592400000	0.0759920000	0.0552190000	0.0358010000	0.2424550000	0.2491410000	0	0	3.4596211910	4.3013014793	5.0264258385
834	33.3200000000	0.0139731327	0.0093331016	0.0233542081	0.0079996269	0.3870030000	0.0754220000	0.0654130000	0.0000000000	0.2432900000	0.0023100000	0	0	3.4588341713	4.2961673737	5.0329437256
835	33.3600000000	0.0138004469	0.0093384517	0.0233542081	0.0080061389	0.4162320000	0.0755950000	0.0554990000	0.0362690000	0.2459260000	0.0023460000	0	0	3.4575085640	4.2933697701	5.0391254425
836	33.4000000000	0.0137018654	0.0093436711	0.0233542081	0.0080153268	0.3879610000	0.0759600000	0.0627670000	0.0000010000	0.2464650000	0.0022200000	0	0	3.4566226006	4.2896857262	5.0458207130
837	33.4399999990	0.0135519002	0.0093486989	0.0233542081	0.0080307135	0.6697430000	0.0756760000	0.0562250000	0.0357310000	0.2473470000	0.2542080000	0	0	3.4554755688	4.2869958878	5.0522160530
838	33.4800000000	0.0134829981	0.0093536324	0.0233542081	0.0080599630	0.3829210000	0.0757120000	0.0534110000	0.0000010000	0.2509170000	0.0023170000	0	0	3.4550669193	4.2821011543	5.0581998825
839	33.5200000000	0.0133267874	0.0093583680	0.0233542081	0.0080909511	0.4214420000	0.0765280000	0.0516210000	0.0364540000	0.2537780000	0.0024810000	0	0	3.4545285702	4.2794890404	5.0646481514
840	33.5600000000	0.0131272944	0.0093628548	0.0233542081	0.0081120456	0.3907790000	0.0772010000	0.0555220000	0.0000000000	0.2550430000	0.0024470000	0	0	3.4522976875	4.2768211365	5.0693049431
841	33.6000000000	0.0129252663	0.0093670907	0.0233542081	0.0081146140	0.6789730000	0.0774170000	0.0441260000	0.0355170000	0.2544160000	0.2669090000	0	0	3.4508905411	4.2746205330	5.0747857094
842	33.6400000000	0.0127532305	0.0093711123	0.0233542081	0.0081130676	0.3941870000	0.0772690000	0.0572850000	0.0000010000	0.2566950000	0.0023640000	0	0	3.4494714737	4.2723274231	5.0798544884
843	33.6800000000	0.0125687448	0.0093749054	0.0233542081	0.0081129600	0.4309090000	0.0762110000	0.0553000000	0.0357150000	0.2607020000	0.0023990000	0	0	3.4484317303	4.2687706947	5.0851011276
844	33.7200000000	0.0123942951	0.0093784829	0.0233542081	0.0081180687	0.3968400000	0.0778710000	0.0540990000	0.0000000000	0.2618160000	0.0024790000	0	0	3.4477090836	4.2637190819	5.0899786949
845	33.7599999990	0.0122058587	0.0093818289	0.0233542081	0.0081289763	0.6942370000	0.0777220000	0.0529550000	0.0357230000	0.2610210000	0.2662070000	0	0	3.4476304054	4.2603859901	5.0951762199
846	33.7999999990	0.0118015483	0.0093846891	0.0233542081	0.0081360503	0.3937040000	0.0768360000	0.0529890000	0.0000000000	0.2609930000	0.0023190000	0	0	3.4464428425	4.2577338219	5.0997514725
847	33.8400000000	0.0114939446	0.0093871794	0.0233542081	0.0081349050	0.4329790000	0.0765780000	0.0552310000	0.0353700000	0.2628550000	0.0023720000	0	0	3.4456427097	4.2527308464	5.1033892632
848	33.8800000000	0.0112093212	0.0093893281	0.0233542081	0.0081304499	0.3985680000	0.0764860000	0.0550510000	0.0000010000	0.2641480000	0.0023270000	0	0	3.4447853565	4.2490515709	5.1074719429
849	33.9200000000	0.0108347796	0.0093910307	0.0233542081	0.0081256887	0.7025270000	0.0765230000	0.0531320000	0.0352790000	0.2655280000	0.2715110000	0	0	3.4439992905	4.2433123589	5.1110396385
850	33.9600000000	0.0105807688	0.0093924304	0.0233542081	0.0081212331	0.4020880000	0.0770110000	0.0550690000	0.0000010000	0.2670530000	0.0023530000	0	0	3.4432244301	4.2394232750	5.1147089005
851	34.0000000000	0.0103624612	0.0093935702	0.0233542081	0.0081164879	0.4374810000	0.0773040000	0.0556630000	0.0353210000	0.2663950000	0.0022410000	0	0	3.4423358440	4.2363829613	5.1186523438
852	34.0400000000	0.0102046151	0.0093945222	0.0233542081	0.0081117431	0.4036350000	0.0765480000	0.0557390000	0.0000010000	0.2684050000	0.0023630000	0	0	3.4426558018	4.2310700417	5.1225147247
853	34.0800000000	0.0098815616	0.0093950931	0.0233542081	0.0081092908	0.7245750000	0.0765920000	0.0462030000	0.0353060000	0.2797240000	0.2861430000	0	0	3.4417040348	4.2269291878	5.1255102158
854	34.1199999990	0.0095551684	0.0093952806	0.0233542081	0.0081076260	0.4186230000	0.0793850000	0.0572150000	0.0000010000	0.2790310000	0.0023470000	0	0	3.4414694309	4.2241134644	5.1290593147
855	34.1600000000	0.0091286292	0.0093949687	0.0233542081	0.0081084952	0.4452880000	0.0806110000	0.0535520000	0.0354260000	0.2727310000	0.0023410000	0	0	3.4417397976	4.2204046249	5.1325693130
856	34.2000000000	0.0087592695	0.0093942261	0.0233542081	0.0081084252	0.4075650000	0.0769140000	0.0536420000	0.0000000000	0.2741080000	0.0023150000	0	0	3.4412412643	4.2172169685	5.1353945732
857	34.2400000000	0.0084028300	0.0093930692	0.0233542081	0.0081043260	0.7807490000	0.0768760000	0.0560440000	0.0352760000	0.2803060000	0.3316240000	0	0	3.4401912689	4.2158617973	5.1382613182
858	34.2800000000	0.0081234584	0.0093915895	0.0233542081	0.0080997527	0.4355000000	0.0818950000	0.0685280000	0.0000010000	0.2817930000	0.0026520000	0	0	3.4390337467	4.2133693695	5.1406450272
859	34.3200000000	0.0079714498	0.0093899363	0.0233542081	0.0080953301	0.4593830000	0.0779000000	0.0565840000	0.0358450000	0.2831930000	0.0049560000	0	0	3.4393479824	4.2072224617	5.1425886154
860	34.3600000000	0.0076247696	0.0093878837	0.0233542081	0.0080908929	0.4321290000	0.0904640000	0.0451970000	0.0000010000	0.2919620000	0.0038660000	0	0	3.4387164116	4.2020597458	5.1440539360
861	34.4000000000	0.0072522643	0.0093854034	0.0233542081	0.0080865834	0.8725540000	0.1078300000	0.0581130000	0.0362350000	0.3378750000	0.3316750000	0	0	3.4383790493	4.1983623505	5.1465468407
862	34.4400000000	0.0068900869	0.0093825086	0.0233542081	0.0080819158	0.4578310000	0.1048700000	0.0625790000	0.0000000000	0.2872480000	0.0025350000	0	0	3.4382550716	4.1940236092	5.1484966278
863	34.4800000000	0.0065408158	0.0093792157	0.0233542081	0.0080775503	0.4741250000	0.0830630000	0.0687850000	0.0365020000	0.2825460000	0.0025730000	0	0	3.4381134510	4.1874322891	5.1497049332
864	34.5200000000	0.0061221397	0.0093754460	0.0233542081	0.0080732265	0.4416850000	0.0793840000	0.0537190000	0.0000000000	0.3052180000	0.0027110000	0	0	3.4383041859	4.1837182045	5.1514692307
865	34.5600000000	0.0059109316	0.0093714408	0.0233542081	0.0080685583	0.7735450000	0.0834730000	0.0750780000	0.0359740000	0.2870900000	0.2912360000	0	0	3.4373586178	4.1824522018	5.1531772614
866	34.6000000000	0.0058377078	0.0093673602	0.0233542081	0.0080660703	0.4322310000	0.0802270000	0.0531240000	0.0000000000	0.2957700000	0.0025000000	0	0	3.4361250401	4.1809492111	5.1542978287
867	34.6400000000	0.0056916806	0.0093631207	0.0233542081	0.0080628022	0.4554360000	0.0789590000	0.0561620000	0.0353970000	0.2816850000	0.0026210000	0	0	3.4363574982	4.1781549454	5.1559262276
868	34.6800000000	0.0056858547	0.0093588842	0.0233542081	0.0080586879	0.4080640000	0.0785610000	0.0459870000	0.0000010000	0.2804460000	0.0024320000	0	0	3.4357311726	4.1743750572	5.1566829681
869	34.7200000000	0.0054972060	0.0093544404	0.0233542081	0.0080544454	0.7773760000	0.0780340000	0.0633400000	0.0384450000	0.2926120000	0.3042600000	0	0	3.4363312721	4.1708822250	5.1577339172
870	34.7600000000	0.0054030856	0.0093498986	0.0233542081	0.0080500895	0.4223350000	0.0806890000	0.0464460000	0.0000000000	0.2915540000	0.0029270000	0	0	3.4353721142	4.1682286263	5.1582069397
871	34.8000000000	0.0053857383	0.0093453473	0.0233542081	0.0080454629	0.4533650000	0.0815810000	0.0425220000	0.0372170000	0.2887770000	0.0026250000	0	0	3.4343976974	4.1663908958	5.1589398384
872	34.8400000000	0.0052960315	0.0093407036	0.0233542081	0.0080412137	0.4211600000	0.0816100000	0.0453150000	0.0000000000	0.2911040000	0.0025430000	0	0	3.4333164692	4.1631898880	5.1595678329
873	34.8800000000	0.0051746354	0.0093359315	0.0233542081	0.0080367612	0.7693130000	0.0840820000	0.0556360000	0.0373900000	0.2948990000	0.2966990000	0	0	3.4329092503	4.1610970497	5.1609439850
874	34.9200000000	0.0052295937	0.0093312332	0.0233542081	0.0080328696	0.4212010000	0.0784180000	0.0531290000	0.0000000000	0.2865030000	0.0025420000	0	0	3.4322159290	4.1598925591	5.1621303558
875	34.9600000000	0.0050965487	0.0093263935	0.0233542081	0.0080293506	0.4511840000	0.0787340000	0.0468530000	0.0357960000	0.2866770000	0.0024710000	0	0	3.4306855202	4.1599001884	5.1636095047
876	35.0000000000	0.0051696044	0.0093216483	0.0233542081	0.0080256168	0.4165490000	0.0789840000	0.0469620000	0.0000010000	0.2874590000	0.0025240000	0	0	3.4299104214	4.1590914726	5.1649541855
877	35.0400000000	0.0051043597	0.0093168396	0.0233542081	0.0080210521	0.7444450000	0.0785960000	0.0467530000	0.0359280000	0.2869310000	0.2956180000	0	0	3.4290235043	4.1587514877	5.1663522720
878	35.0800000000	0.0052186148	0.0093121719	0.0233542081	0.0080166264	0.4239470000	0.0785550000	0.0557350000	0.0000010000	0.2864680000	0.0025820000	0	0	3.4279968739	4.1590948105	5.1675086021
879	35.1200000000	0.0051879091	0.0093074799	0.0233542081	0.0080120844	0.4600960000	0.0787430000	0.0560130000	0.0355730000	0.2865160000	0.0025370000	0	0	3.4271490574	4.1580257416	5.1685976982
880	35.1600000000	0.0051525696	0.0093027584	0.0233542081	0.0080078941	0.4180610000	0.0782650000	0.0539190000	0.0000000000	0.2828590000	0.0023850000	0	0	3.4265203476	4.1589336395	5.1699395180
881	35.2000000000	0.0052192183	0.0092981233	0.0233542081	0.0080040324	0.7320240000	0.0783000000	0.0463180000	0.0358950000	0.2820650000	0.2888410000	0	0	3.4254736900	4.1588177681	5.1712441444
882	35.2400000000	0.0051090433	0.0092933738	0.0233542081	0.0080006608	0.4200150000	0.0777890000	0.0558150000	0.0000010000	0.2833350000	0.0024540000	0	0	3.4260263443	4.1547641754	5.1718769073
